case_id,year,month,day,country_id,iso3,country_name,region,city,location,location_latitude,location_longitude,location_accuracy,incident_type,perpetrator_type,organizational_affiliation,organizational_affiliation_2,loneactor_id,target_group,grouped_target_group,target_group_2,grouped_target_group_2,weapon_type,grouped_weapon_type,weapon_type_2,grouped_weapon_type_2,weapon_description,fatal,n_killed,n_wounded,description,plot_type,plot_targeting,plot_operational_planning,version
2013-4-7,2013,4,7,6,DEU,Germany,Sachsen-Anhalt,Kabelsketal,Großkugel,51.41723339465415,12.150117041568969,1,2,5,,,,102,Ethnic/religious minorities,,,504,Blunt instruments,600,Beating/kicking,Bottles and beating/kicking,0,0,1,"A 44-year-old owner of an Arab bistro was attacked by to right-wing extremists while he was at work in the afternoon. The perpetrators entered the bistro and asked for beer. The perpetrators suddenly shouted racist slogans and ""Sieg Heil"", before leaving. A short time later, the perpetrators enter the bistro again and attacked the victim. They kicked and beat the victim with bottles, also while he was laying on the ground. When a friend of the victim tried to calm down the perpetrators, he was hit on the ear. Only when a second friend of the victim intervened did the perpetrators leave the victim alone. The right-wing extremists gave so-3alled Hitler salute and threatened to come back. The victim suffered, among other things, numerous bruises and a bleeding injury in the mouth. One of the perpetrators reappeared and attacked the victim again the following day (CaseID 2013-4-8).",,,,2023
2013-4-8,2013,4,8,6,DEU,Germany,Bavaria,Rosenheim,m,47.855074181418956,12.119392171291057,2,2,4,,,,102,Ethnic/religious minorities,,,503,Blunt instruments,600,Beating/kicking,Baton and beating/kicking,0,0,2,"At least four neo-Nazis, aged 18 to 30, attacked a 14-year-old Turkish boy and his 18-year-old German friend. The victims were on the street in the evening. The perpetrators beat the victims with batons. The 18-year-old was repeatedly kicked while he was lying on the ground. The victims were treated in the hospital for their injuries. The perpetrators fled to a nearby apartment but were soon arrested. According to initial police findings, two of the perpetrators were also involved in an attack where at least three masked neo-Nazis kicked in the door of a shared flat at night, and attacked the leftist residents (CaseID 2013-4-6). Motive not explicitly stated, but sufficiently evident to be included.",,,,2023
2013-4-11,2013,4,11,6,DEU,Germany,Brandenburg,Cottbus,m,51.75442936525657,14.329623551515526,2,2,6,,,664,103,Ethnic/religious minorities,,,600,Beating/kicking,,,Beating/kicking,0,0,1,"A 33-year-old student from Cameroon was attacked by a drunk man on his way home from a party. The perpetrator insulted the victim by using the n-word and calling him an idiot. The perpetrator then struck the victim, causing him to fall to the ground. The perpetrator only let go of the victim when bystanders intervened. The victim had to be treated in the hospital for a broken leg sustained during the attack.",,,,2023
2013-4-15,2013,4,15,6,DEU,Germany,Sachsen-Anhalt,Halle,m,51.48687861430299,11.975799141683463,2,2,6,,,665,102,Ethnic/religious minorities,,,504,Blunt instruments,,,Liquor bottle,0,0,1,"A 12-year-old boy was racially abused by an unknown man while crossing the parking lot in front of a supermarket. The perpetrator then threw a liquor bottle at the victim, which hit him on the head. The victim suffered a laceration that required outpatient treatment in the hospital. The severity threshold is lowered in this case due to the deliberate targeting of children.",,,,2023
2013-4-25,2013,4,25,7,GRC,Greece,Attica,Athens,Nea Smyrni,37.944589180628824,23.714114614785498,1,1,4,,,,102,Ethnic/religious minorities,,,500,Blunt instruments,,,Metal club,0,0,1,"A 33-year-old was arrested for at least eight attacks during two months against a 44-year-old Bangladeshi for racist motives. The victim was a peddler at a traffic light in the area. In one of the attacks, the suspect and two accomplices allegedly used an improvised metal club to repeatedly hit the victim, while telling him to leave the country. There is limited information about the other incidents. A case was filed against the perpetrator for the offenses of unprovoked and dangerous bodily harm, threatening, insulting and violating the provisions on weapons and on actions aimed at racial discrimination.",,,,2023
2013-4-28-3,2013,4,28,16,ESP,Spain,Castilla y León,Valladolid,Plaza De Cantarranas,41.65315141982573,-4.726214857671809,1,1,8,Unknown,,,200,Political opponents,,,400,Knives/bladed weapons and sharp objects,,,Knife,0,0,1,"A young bassist of a punk-rock group was stabbed twice by two neo-Nazis around 1:30 am. The attack occurred without any prior exchange of words or insults. The victim tried to flee but tripped and fell, which the perpetrators took in advantage to stab the victim in the arm and leg. The victim was later hospitalized. The victim knew who the perpetrators were from before. Hours before the attack, one of the perpetrators had posted on Twitter: ""A filthy person who can be seen is a filthy person who can be beaten."" According to the police, the perpetrator had a long criminal record for similar offenses and was identified by the victim. This perpetrator, known by a nickname, was an active member of a far-right group. One of the perpetrators stabbed a young man from an anti-fascist group two years later (see caseID 2015-5-19).",,,,2023
2013-4-29,2013,4,29,19,GBR,United Kingdom,England,Birmingham,Small Heath,52.474521505449104,-1.8555310098146103,1,1,6,,,72,101,Ethnic/religious minorities,,,400,Knives/bladed weapons and sharp objects,,,Knife,1,1,0,"The attack was one in a series against Muslims by the same perpetrator. A Ukrainian white supremacist stabbed an 82-year-old Pakistani migrant to death. The victim was walking near his home when the perpetrator spotted him. The perpetrator stabbed the victim three times in the back, leading to fatal injuries. The perpetrator had arrived in the United Kingdom five days before the attack. He told investigators that he attacked the victim because he ""was a Muslim and there were no witnesses."" Initial rumours speculated that EDL was behind the attack, as six Muslims had been convicted of attempting to bomb one of their rallies and the victim had recieved threatening letters from EDL. The letters were dated before the perpetrators arrival in the UK. The perpetrator was given a life sentence for the murder and three attempted bombings of mosques [CaseID: 2013-6-21, 2013-6-28 and 2013-7-12]. He confessed to police that his motivation was to kill and harm non-whites.",,,,2016
2013-4-30,2013,4,30,6,DEU,Germany,Saarland,Homburg,m,49.330604440382075,7.3388010802134485,2,3,6,,,665,200,Political opponents,100,Ethnic/religious minorities,900,Unknown,,,"Unknown, but in possession of a non-live hand grenade, a flammable substance, and several butterfly knives.",0,0,0,"The police searched the home of a 23-year-old neo-Nazi after he called for acts of terrorism in online forums. The perpetrator had posted a video where he incited violence by stating that, “History has taught us one thing: the spoken word will not bring about change. This can only be brought about through armed struggle.» In a second video, the perpetrator made detailed descriptions on how to make bombs. In the videos, he greeted the viewer with a Hitler salute in front of a swastika flag. The perpetrator had also published wanted posters with pictures, addresses and phone numbers of political opponents, as well as death threats to these victims. The perpetrator’s deeply anti-Semitic online activity could be traced back to 2011. When the police searched his home, they found a non-live hand grenade, a flammable substance, a decorative rifle, several butterfly knives, and a decorative rifle.",3,6,3,2023
2013-5-1,2013,5,1,10,ITA,Italy,Sicilia,Palermo,m,38.120306036370316,13.357237695714685,2,2,6,,,618,102,Ethnic/religious minorities,,,580,Blunt instruments,,,Hammer,0,0,1,"A 30-year-old Italian man attacked a Romanian man in a call centre, using a hammer. After the attack, the perpetrator photographed himself with the weapon and posted the image on Facebook, commenting on it as an act of ""ethnic cleansing"". The victim sustained head injuries and was on sick leave for a week.",,,,2023
2013-5-2,2013,5,2,6,DEU,Germany,Sachsen,Chemnitz,Straße der Nationen,50.841926893931706,12.928428426967631,1,2,5,,,,102,Ethnic/religious minorities,,,600,Beating/kicking,,,Beating/kicking,0,0,1,"A 12-year-old boy was racially attacked by two skinheads. The victim was on the street in the afternoon, when he was insulted by the perpetrators because of his southern appearance. The perpetrators beat and kicked the victim in the stomach several times. The victim was taken to the hospital after the incident. The state security police investigated the incident. The severity threshold in this case is lowered due to the deliberate targeting of children.",,,,2023
2013-5-4,2013,5,4,10,ITA,Italy,Sicilia,Cassibile,m,36.977503659112905,15.199098353137735,2,2,99,,,,102,Ethnic/religious minorities,,,600,Beating/kicking,,,Beating/kicking,0,0,1,"A 30-year-old seasonal laborer of foreign origin was subjected to a racist attack as he walked on the main street. The man was first insulted, then kicked and punched. Some passer-bys called the police and rescue workers. The victim was admitted to the hospital.",,,,2023
2013-5-6,2013,5,6,7,GRC,Greece,Attica,Athens,Attiki square,37.99653845235251,23.72247869199148,1,2,8,Unknown,,,102,Ethnic/religious minorities,,,402,Knives/bladed weapons and sharp objects,600,Beating/kicking,Glass bottle and beating/kicking,0,0,1,"A 14-year-old boy from Afghanistan was attacked by a group of men dressed in black outside the metro station of Attiki square after the group had asked him for his documents.  As the Afghan teen declared he did not have any, he was kicked and fell on the ground. The attackers reportedly smashed a bottle of beer and injured him on the forehead. The group fled, while the boy collapsed in the middle of the street. A passerby took him to the hospital, where doctors closed the wounds with some 30 stitches.",,,,2021
2013-5-7,2013,5,7,5,FRA,France,Nouvelle-Aquitaine,Nabirat,m,44.78458327658543,1.2956332310339556,2,1,5,,,,103,Ethnic/religious minorities,,,500,Blunt instruments,600,Beating/kicking,"Beating/kicking, stick",0,0,1,"A 47-year-old Black man was attacked by three men during his vacation in the French countryside. While parked in his car and studying a map, a man approached and asked if he needed assistance. A woman then approached and told him to leave, threatening to call her husband, who would force him to leave. The victim decided to exit the car and go for a walk. Upon returning, he was confronted by two men, one holding a stick, and a third man appeared. As he attempted to re-enter his car, the three men attacked and beat him, hurling racial slurs such as ""dirty n*****,"" ""dirty Caribbean,"" and ""You have always been our slaves, you will always be our slaves."" Injured and unable to drive, the victim called his family, who were also vacationing with him, and was taken to a hospital where he remained for two days.",,,,2023
2013-5-9,2013,5,9,6,DEU,Germany,Sachsen,Bennewitz,m,51.35701294725965,12.708620123053846,2,2,1,Terror Crew Muldental,,,200,Political opponents,,,600,Beating/kicking,,,Beating/kicking,0,0,7,"Around 20 members of the right-wing extremist group ""Terror Crew Muldental"" attacked a group of people on a day trip, injuring seven victims. The attack, which occurred on a forest path, involved beatings, kicks, and strangulation, resulting in injuries like a broken nose. Several victims required hospital treatment. Months later, police raided three group members, suspecting them of forming a criminal organization and committing dangerous bodily harm. Investigations against Terror Crew Muldental had started in 2011 due to their violent actions against leftists (CaseID 2011-7-27). In trials in 2016-2017, the perpetrators were acquitted after victims claimed to have forgotten the incident and not known the attackers. The judge suggested witness fear might have influenced the testimonies, and investigations into false testimony were initiated.",,,,2023
2013-5-11,2013,5,11,7,GRC,Greece,Crete,Chania,m,35.51413340093669,24.01770168624377,2,2,8,,,,102,Ethnic/religious minorities,,,600,Beating/kicking,,,Beating/kicking,0,0,3,"Three Moroccan immigrants were stopped by a police patrol car to be checked. As soon as the police released the immigrants, ten people came out of a nearby bar, of which one of them had allegedly had a conversation with the police before. They asked where the immigrants were from, before they started beating them. When one of the victims fell to the ground, semi-unconcious, the perpetrators continued to kick him in the body and head. The victims later went to the police station to file a complaint, but instead the police arrested two of the victims for lacking papers. According to the victims, they were allegedly punched in the face during their arrest.",,,,2023
